0.000000,9.272667,0.000000,0.000000,0.000000,0.000000,0.000000,9.272667,11.127200,0.000000,0.000000,7.418133,9.272667
21.377734,24.017256,23.376476,23.044352,23.078891,23.881531,23.770594,22.713692,12.577264,22.275708,23.914953,23.907173,24.241028
11.253499,39.214937,7.295802,0.000000,0.000000,16.088179,7.442814,10.457317,4.022045,17.337130,5.228658,8.595055,0.000000
5.788352,14.261547,10.827133,6.434255,11.600500,18.005993,6.832642,7.462110,10.898923,8.718976,6.368902,8.650249,10.477871
8.393567,6.868064,8.555775,7.408398,10.478211,12.101923,8.175818,7.720461,6.826212,6.488208,9.322233,9.765399,8.544463
1.861362,4.761949,5.117424,5.122237,7.035521,2.945058,3.295909,2.129797,2.676248,5.007577,5.704042,5.934044,6.230177
1.024492,0.975610,1.116779,1.525201,1.774782,0.785462,1.000642,1.674398,1.868361,1.015182,0.693027,1.168433,0.967045
12.404798,9.379630,10.153461,12.432086,7.330128,9.268259,8.030247,9.359806,10.509844,8.496540,9.274622,9.088623,10.166019
16.062855,16.526299,16.715854,16.798356,16.319603,15.824881,15.877024,14.588753,13.431270,15.025643,16.168213,16.339905,17.322770
1.467200,0.611333,0.733600,1.941882,0.000000,0.203778,0.440160,0.664846,1.839094,0.310225,0.146720,0.666909,0.045006
8.085108,10.504502,12.252669,11.637215,14.279471,9.643144,10.403649,13.867988,11.475455,11.644978,10.348475,12.332154,11.330616
5.180945,7.193866,6.543414,8.635893,5.433352,10.059549,7.310859,7.517860,0.000000,3.891089,11.353333,7.244487,9.127160
4.503685,20.499289,23.429393,21.918813,21.091048,20.180804,20.225436,15.829707,6.276105,19.922387,20.119686,20.489433,21.476079
2.269085,3.148563,2.402506,3.044195,2.145613,2.812851,2.509025,2.000657,2.128742,2.234999,2.410189,2.873042,2.449271
0.916040,1.275312,1.999375,2.475417,1.825173,2.056500,1.287383,1.449887,1.235737,1.073203,0.875010,1.079204,1.751833
3.179254,3.055759,3.839762,2.706328,4.704341,3.163805,3.374349,3.077710,2.213412,2.376792,3.920243,2.624565,4.172864
8.246601,9.265105,9.844693,9.431448,9.614813,9.911983,8.060031,8.450089,7.726082,9.226551,8.074357,8.984510,11.487400
10.330707,11.351257,12.561082,12.201518,10.943731,12.583419,10.344889,12.109392,11.105325,8.628356,9.313543,12.385843,12.596029
20.160800,22.013641,21.939694,18.240724,21.404486,19.974126,19.354368,21.360848,17.330425,17.338631,13.902090,14.472574,17.837159
22.622558,14.198222,21.811828,19.702641,25.394687,25.951262,21.194063,21.730593,21.040841,22.494256,19.572305,20.946063,18.202809
9.828000,0.000000,0.000000,9.828000,0.000000,8.424000,9.381273,9.828000,9.828000,0.000000,9.828000,9.828000,9.828000
20.726162,21.180140,22.721169,20.786943,25.154439,21.365295,22.899213,25.980529,23.159432,21.641411,6.789326,21.524233,21.730513
21.171735,20.180677,21.902636,20.090963,19.893207,21.152737,21.249957,20.652407,19.936817,19.726517,10.843133,20.422330,20.792708
17.333650,19.259611,21.667063,16.049676,19.434698,21.667063,21.332176,18.296631,19.913062,19.139239,17.454023,16.178073,14.926199
15.643124,18.407641,17.323538,17.794053,17.773103,20.531600,18.042921,16.487497,16.753215,14.543217,16.729452,17.372892,17.656026
1.932061,1.155600,2.647968,0.000000,1.346671,0.000000,1.036641,1.885729,1.273682,0.666967,2.645040,2.181788,0.000000
8.699746,9.575583,10.779844,14.314685,16.359640,10.533029,10.443265,7.493081,7.533333,6.914235,9.735929,9.438254,0.000000
1.040428,1.089966,1.643137,0.179599,1.711920,0.671614,0.205013,1.325428,0.679758,0.578860,1.589640,2.773136,1.615019
16.955614,16.438010,19.933869,17.216119,18.904515,16.731738,15.695207,12.008308,9.128052,12.114927,14.061655,23.399366,14.602768
2.737750,1.898950,1.597714,1.797429,1.158556,3.011077,1.697987,1.528459,0.732603,1.102732,1.491200,1.130009,1.417417
8.913957,9.221090,9.862304,9.233612,10.798162,9.702969,9.659485,10.815623,2.237344,5.421561,9.644450,8.773524,11.051096
1.222667,0.677169,1.018889,0.637348,0.733600,0.855867,0.713568,0.664731,0.703616,0.751428,0.831413,1.467200,1.467200
0.000000,1.164750,0.000000,0.000000,0.465900,0.000000,0.000000,0.358385,0.000000,0.465900,0.000000,0.465900,0.465900
8.632749,11.239297,9.529405,10.844695,10.563023,6.523947,8.478276,4.915489,2.619106,3.778879,7.563610,12.556834,10.524710
7.176831,9.320703,9.637926,8.875837,12.635062,7.031970,10.604727,5.175980,7.144425,8.951620,6.731231,10.061235,10.529503
5.236030,5.636380,14.765392,10.595059,10.651469,9.372474,8.312436,6.332499,7.824233,13.037800,4.343423,10.681277,7.280635
8.593228,7.301910,9.072738,12.993687,8.898707,7.584813,32.675300,14.206652,10.435506,10.891767,0.000000,11.869233,0.000000
4.543336,9.550059,5.907198,20.993708,11.588679,13.953288,9.804021,10.441899,6.233915,12.725998,8.816455,10.241027,11.077945
10.845342,11.661422,10.748294,12.587008,12.837035,10.757411,6.725149,7.409594,8.478849,8.286610,10.372067,14.308496,12.362089
9.080536,10.526366,9.227110,9.596870,14.026014,11.258084,7.072028,8.331731,7.545926,11.266916,8.700295,12.775321,11.748623
