5.563600,0.000000,5.563600,0.000000,11.127200,11.127200,11.127200,6.181778,0.000000,6.888267,6.259050,0.000000,0.000000
23.656710,22.654618,21.134630,23.043303,23.931668,19.594196,23.829234,20.116864,9.143615,18.432309,22.958731,22.744360,23.072434
16.376553,28.519955,21.635828,0.000000,11.838472,0.000000,0.000000,19.559055,10.805894,3.690818,0.000000,0.000000,13.955382
13.968025,9.922846,7.523612,12.380486,7.164896,5.523301,10.329969,8.133118,8.125349,7.237260,4.640200,16.240700,6.464851
8.845331,15.708476,10.161256,6.638731,9.843718,8.854238,9.104175,8.679075,7.654585,5.269500,7.775238,7.854547,8.311835
4.533188,5.105730,4.359120,5.382274,4.097135,3.517962,6.476011,3.368375,2.027790,3.857203,4.051674,6.219722,3.944451
1.519612,0.834597,0.875217,1.312111,0.970256,1.955016,0.939564,1.500574,1.440239,0.958615,1.304814,0.733151,1.205105
12.824541,9.664865,7.962992,9.669738,7.858508,8.776980,8.452886,9.244272,8.316408,11.509336,10.800226,9.224326,11.026810
15.687533,16.958581,16.672230,17.993449,15.344590,16.731282,17.417501,15.079467,17.323202,14.441137,15.833052,16.606744,17.108179
0.218333,1.314367,3.668000,0.550200,0.641900,0.733600,0.540011,0.503451,0.717239,0.991233,3.668000,1.558900,0.521301
9.921582,10.294738,12.753836,14.738887,14.903565,16.188379,9.537176,21.206388,19.273371,10.713715,12.139559,9.746834,10.530829
13.038297,5.586765,5.775812,13.725905,8.131803,24.390309,6.559620,8.851118,11.826098,6.229323,13.323599,9.935314,9.129973
20.779008,21.204324,21.310777,20.775164,20.332261,20.428620,21.720469,14.668437,6.057141,13.102552,20.004787,22.548283,21.051158
3.164747,2.101501,2.064433,2.853745,1.794528,2.463339,2.189733,2.068466,1.895617,2.113911,1.992748,2.413116,2.656968
1.723848,1.428125,1.142500,1.199625,1.704683,1.293247,1.282464,1.126179,1.255019,0.914866,1.484994,1.584519,1.686548
3.535054,2.885616,3.793478,2.002809,2.920694,3.532411,2.776033,3.014689,2.254156,3.076117,3.163848,2.776444,2.895818
9.263171,11.668764,11.481969,12.983446,12.266151,11.160859,10.076423,9.527243,8.675490,8.159174,8.837503,10.874535,11.173885
8.529289,7.382628,9.351373,14.023616,11.713838,10.764988,12.498178,11.609867,7.664979,10.620831,9.563098,11.694524,12.763814
19.080343,19.772024,22.230882,19.630253,23.551480,22.426979,20.815371,20.653451,18.303884,19.908790,18.480733,21.162097,21.346729
18.916645,18.104873,29.265511,23.311464,24.358626,25.431168,27.032121,25.508698,19.984399,23.009316,16.249879,14.191149,13.959049
0.000000,9.828000,9.828000,9.828000,9.828000,9.572727,9.828000,9.828000,9.828000,0.000000,7.985250,9.828000,0.000000
21.484693,19.760487,26.310965,28.995757,24.534871,23.419650,28.103580,26.021833,25.278352,23.455178,21.096752,22.769104,22.962618
19.955021,19.875284,20.214125,19.793762,21.332301,20.946081,21.290941,21.470640,20.725004,20.394176,19.691848,20.446845,20.405905
16.755862,14.969970,19.959961,17.815140,17.680323,16.238893,17.333650,15.496072,14.444708,18.617624,14.464911,19.259611,16.012991
16.781624,17.451860,18.698421,20.531600,17.420752,17.794053,20.610265,20.531600,18.250311,17.899344,17.985988,17.831299,17.776482
1.454505,0.547512,2.696400,0.144450,0.000000,0.000000,0.819494,0.869162,1.641505,1.725291,2.358891,2.916514,0.679765
10.322154,10.559250,5.519897,5.469443,10.826986,15.346900,13.096318,11.429333,9.971507,7.051348,11.578949,8.395953,11.754528
0.470591,1.746857,0.109427,0.382125,0.369632,0.886866,0.462183,1.050844,0.235446,0.585925,2.119057,0.558235,1.826921
18.111417,17.074462,12.058704,17.326229,31.078568,10.930354,11.679735,9.416993,12.132756,10.239291,17.431567,20.139741,17.454477
1.320611,2.941625,0.640750,0.989701,1.181614,0.954330,1.565882,1.756910,1.339750,2.105738,1.004813,1.724200,2.854250
